股票代码,股票名称,涨跌幅,最新价,最高,最低,今开,涨跌额,换手率,量比,动态市盈率,成交量,成交额,昨日收盘,总市值,流通市值,行情ID,市场类型,更新时间,最新交易日
00799,IGG,-1.48,3.32,3.39,3.27,3.39,-0.05,0.1,1.53,6.66,1144000,3786590.0,3.37,3801949789,3801949789,128.00799,港股,2026-02-06 11:00:30,2026-02-06
09676,十月稻田,-1.48,9.3,9.46,9.12,9.44,-0.14,0.02,0.49,46.96,202200,1894989.0,9.44,9878758065,9878758065,128.09676,港股,2026-02-06 10:54:06,2026-02-06
08532,宝发控股(新),-1.49,0.066,0.066,0.066,0.066,-0.001,0.06,0.35,-0.04,48000,3168.0,0.067,5601710,5601710,128.08532,港股,2026-02-06 10:25:39,2026-02-06
00293,国泰航空,-1.49,12.55,12.74,12.46,12.74,-0.19,0.03,0.83,8.54,2130950,26765466.0,12.74,84388762948,84388762948,128.00293,港股,2026-02-06 11:02:38,2026-02-06
09916,兴业物联,-1.49,0.33,0.33,0.33,0.33,-0.005,0.02,5.69,3.08,88000,29040.0,0.335,132000000,132000000,128.09916,港股,2026-02-06 10:23:36,2026-02-06
02665,图达通,-1.5,10.54,10.7,10.54,10.7,-0.16,0.0,0.01,-4.74,500,5350.0,10.7,13689527354,13689527354,128.02665,港股,2026-02-06 10:46:46,2026-02-06
08083,有赞,-1.5,0.131,0.131,0.127,0.129,-0.002,0.1,0.94,-46.27,32111476,4135879.0,0.133,4261386033,4261386033,128.08083,港股,2026-02-06 11:02:23,2026-02-06
01109,华润置地,-1.5,31.52,31.94,31.4,31.4,-0.48,0.09,0.56,7.63,6118404,193557661.0,32.0,224767215530,224767215530,128.01109,港股,2026-02-06 11:02:33,2026-02-06
03988,中国银行,-1.5,4.61,4.68,4.59,4.66,-0.07,0.1,1.16,5.79,79828331,369075696.0,4.68,1485399218463,385498694181,128.03988,港股,2026-02-06 11:02:38,2026-02-06
03039,易方达恒指ESG,-1.51,3.926,3.926,3.926,3.926,-0.06,-,0.01,-,1000,3926.0,3.986,-,-,128.03039,港股,2026-02-06 11:00:17,2026-02-06
09406,平安科技精选-U,-1.51,1.962,1.992,1.936,1.992,-0.03,-,-,-,0,-,1.992,-,-,128.09406,港股,2026-02-06 11:01:56,2026-02-06
02156,建发物业,-1.51,2.61,2.65,2.59,2.65,-0.04,0.01,0.97,9.75,108000,280650.0,2.65,3675569082,3675569082,128.02156,港股,2026-02-06 09:50:55,2026-02-06
02899,紫金矿业,-1.51,39.06,39.4,37.54,38.02,-0.6,0.55,0.76,21.16,32942216,1270677472.0,39.66,1038594976448,233924090400,128.02899,港股,2026-02-06 11:02:37,2026-02-06
03413,A都会人工智能,-1.51,9.48,9.625,9.46,9.625,-0.145,-,-,-,0,-,9.625,-,-,128.03413,港股,2026-02-06 11:01:25,2026-02-06
03136,恒指ESGETF,-1.52,13.61,13.61,13.59,13.59,-0.21,-,51.17,-,31300,425971.0,13.82,-,-,128.03136,港股,2026-02-06 11:00:20,2026-02-06
02099,中国黄金国际,-1.52,187.3,190.4,176.1,180.0,-2.9,0.22,0.68,23.35,884465,162945486.0,190.2,74248295937,74248295937,128.02099,港股,2026-02-06 11:02:17,2026-02-06
00716,胜狮货柜,-1.52,0.65,0.66,0.65,0.65,-0.01,0.08,0.61,6.56,1922000,1257360.0,0.66,1548433847,1548433847,128.00716,港股,2026-02-06 11:02:40,2026-02-06
08148,悟喜生活,-1.52,3.9,3.9,3.8,3.8,-0.06,0.01,12.4,-322.47,60000,228000.0,3.96,1786786560,1786786560,128.08148,港股,2026-02-06 11:01:47,2026-02-06
08319,思博系统,-1.52,0.13,0.13,0.13,0.13,-0.002,0.06,8.4,8.42,480000,62400.0,0.132,104426400,104426400,128.08319,港股,2026-02-06 10:58:38,2026-02-06
00623,中视金桥,-1.52,1.95,1.99,1.95,1.98,-0.03,0.03,1.57,7.68,135000,268030.0,1.98,913252022,913252022,128.00623,港股,2026-02-06 10:54:50,2026-02-06
09980,东鹏饮料,-1.52,271.6,275.6,252.2,275.4,-4.2,0.44,0.16,32.35,181300,47978264.0,275.8,152341227640,11105696840,128.09980,港股,2026-02-06 11:02:22,2026-02-06
00117,天利控股集团,-1.52,0.325,0.33,0.325,0.33,-0.005,0.0,-,-1.76,0,-,0.33,242043750,242043750,128.00117,港股,2026-02-06 10:52:35,2026-02-06
01216,中原银行,-1.52,0.325,0.335,0.325,0.33,-0.005,0.0,1.86,3.21,133000,43895.0,0.33,11878692580,2257125000,128.01216,港股,2026-02-06 09:59:49,2026-02-06
00220,统一企业中国,-1.53,7.71,7.92,7.65,7.7,-0.12,0.03,0.49,14.17,1300608,10099210.0,7.83,33302065140,33302065140,128.00220,港股,2026-02-06 11:02:23,2026-02-06
02695,印象大红袍,-1.53,1.93,1.96,1.92,1.95,-0.03,0.3,0.74,6.38,109000,210180.0,1.96,278248100,69673000,128.02695,港股,2026-02-06 10:44:02,2026-02-06
03403,华夏恒ESG,-1.53,55.5,55.5,55.1,55.32,-0.86,-,0.05,-,13820,763972.0,56.36,-,-,128.03403,港股,2026-02-06 11:01:44,2026-02-06
08299,大唐黄金,-1.54,0.64,0.65,0.61,0.64,-0.01,0.09,0.35,56.97,7608000,4759920.0,0.65,5418753101,5418753101,128.08299,港股,2026-02-06 10:58:12,2026-02-06
03678,弘业期货,-1.54,3.19,3.22,3.15,3.22,-0.05,0.58,1.12,197.36,1450000,4601460.0,3.24,3214811112,796543000,128.03678,港股,2026-02-06 11:01:12,2026-02-06
00388,香港交易所,-1.54,408.0,410.6,406.4,408.2,-6.4,0.23,1.47,30.08,2864614,1169225312.0,414.4,517277453160,517277453160,128.00388,港股,2026-02-06 11:02:40,2026-02-06
08610,BBSB INTL,-1.54,0.64,0.64,0.62,0.62,-0.01,0.03,0.31,10.09,128000,80600.0,0.65,320000000,320000000,128.08610,港股,2026-02-06 11:01:58,2026-02-06
00737,湾区发展,-1.54,1.92,1.94,1.92,1.94,-0.03,0.0,0.57,11.77,92600,178050.0,1.95,5916845343,5916845343,128.00737,港股,2026-02-06 10:46:54,2026-02-06
02373,美丽田园医疗健康,-1.54,24.28,24.7,24.1,24.7,-0.38,0.02,0.78,20.91,42000,1023680.0,24.66,6082837200,6082837200,128.02373,港股,2026-02-06 11:02:03,2026-02-06
01760,英恒科技,-1.54,1.92,1.93,1.87,1.93,-0.03,0.02,0.87,12.09,255000,489370.0,1.95,2088649728,2088649728,128.01760,港股,2026-02-06 11:00:56,2026-02-06
00596,浪潮数字企业,-1.54,4.48,4.55,4.26,4.5,-0.07,0.13,0.51,10.94,1530000,6733706.0,4.55,5473914123,5473914123,128.00596,港股,2026-02-06 10:58:50,2026-02-06
08646,中国宏光,-1.55,0.191,0.191,0.185,0.185,-0.003,0.0,0.11,3.05,9000,1683.0,0.194,135417090,135417090,128.08646,港股,2026-02-06 10:37:32,2026-02-06
00177,江苏宁沪高速公路,-1.55,10.19,10.34,10.19,10.31,-0.16,0.14,0.66,10.32,1668289,17062782.0,10.35,51334647025,12452180000,128.00177,港股,2026-02-06 11:02:37,2026-02-06
01359,中国信达,-1.55,1.27,1.28,1.26,1.28,-0.02,0.17,0.66,14.18,22597000,28652466.0,1.29,48468959637,17230855595,128.01359,港股,2026-02-06 11:01:26,2026-02-06
09881,容大科技,-1.55,20.3,21.0,20.12,20.96,-0.32,0.01,1.05,88.05,11000,224160.0,20.62,1923079900,1923079900,128.09881,港股,2026-02-06 11:02:17,2026-02-06
00408,叶氏化工集团,-1.56,1.89,1.89,1.88,1.89,-0.03,0.02,2.38,8.19,90000,169540.0,1.92,1055489581,1055489581,128.00408,港股,2026-02-06 10:34:15,2026-02-06
01068,雨润食品,-1.56,0.126,0.128,0.126,0.128,-0.002,0.0,0.04,-5.84,18000,2288.0,0.128,229667212,229667212,128.01068,港股,2026-02-06 10:14:17,2026-02-06
02389,北京健康,-1.56,0.063,0.063,0.063,0.063,-0.001,0.0,0.33,-4.29,60000,3780.0,0.064,381702638,381702638,128.02389,港股,2026-02-06 10:25:11,2026-02-06
03958,东方证券,-1.56,6.96,7.04,6.91,6.96,-0.11,0.2,0.58,10.65,2023200,14071358.0,7.07,59136651232,7149050499,128.03958,港股,2026-02-06 11:02:08,2026-02-06
09898,微博-SW,-1.56,78.95,79.1,77.75,79.1,-1.25,0.23,0.6,5.37,35980,2824858.0,80.2,19328955856,1222927684,128.09898,港股,2026-02-06 11:01:48,2026-02-06
08160,GOLDWAY EDU,-1.56,0.63,0.63,0.63,0.63,-0.01,0.14,0.34,-7.41,288000,181440.0,0.64,128061322,128061322,128.08160,港股,2026-02-06 10:25:13,2026-02-06
01425,捷隆控股,-1.56,0.63,0.64,0.63,0.64,-0.01,0.01,0.08,4.99,95000,60350.0,0.64,787500000,787500000,128.01425,港股,2026-02-06 09:46:06,2026-02-06
00322,康师傅控股,-1.57,12.51,12.86,12.44,12.71,-0.2,0.12,1.74,15.82,6560039,82882924.0,12.71,70512819664,70512819664,128.00322,港股,2026-02-06 11:00:50,2026-02-06
01855,中庆股份,-1.57,1.25,1.33,1.23,1.27,-0.02,0.79,1.29,27.29,6534000,8289360.0,1.27,1031250000,1031250000,128.01855,港股,2026-02-06 11:02:14,2026-02-06
03006,AGX AI科技,-1.57,109.6,109.6,109.6,109.6,-1.75,-,0.15,-,150,16440.0,111.35,-,-,128.03006,港股,2026-02-06 10:37:22,2026-02-06
03881,希迪智驾,-1.58,212.0,219.8,208.4,215.0,-3.4,0.01,0.65,-9.37,3960,843428.0,215.4,9283333720,8998105104,128.03881,港股,2026-02-06 11:02:14,2026-02-06
09901,新东方-S,-1.58,48.48,49.6,48.38,49.28,-0.78,1.62,0.53,25.69,1788814,87232886.0,49.26,76612391958,5353404000,128.09901,港股,2026-02-06 11:00:40,2026-02-06
83118,嘉实明晟A股-R,-1.58,16.2,16.2,16.2,16.2,-0.26,-,1.65,-,6100,98820.0,16.46,-,-,128.83118,港股,2026-02-06 10:37:20,2026-02-06
00953,邵氏兄弟控股,-1.59,0.31,0.31,0.31,0.31,-0.005,0.03,0.44,275.1,464000,143840.0,0.315,440079100,440079100,128.00953,港股,2026-02-06 10:36:24,2026-02-06
06960,双登股份,-1.59,13.65,13.77,13.35,13.6,-0.22,0.12,0.59,15.41,178000,2409382.0,13.87,5809569675,2058914130,128.06960,港股,2026-02-06 10:57:46,2026-02-06
08512,凯富善集团控股,-1.59,0.31,0.315,0.31,0.315,-0.005,0.01,1.61,2.33,90000,27950.0,0.315,284735000,284735000,128.08512,港股,2026-02-06 09:31:28,2026-02-06
01780,荣尊国际控股,-1.59,0.62,0.62,0.62,0.62,-0.01,0.02,0.54,-41.14,150000,93000.0,0.63,384400000,384400000,128.01780,港股,2026-02-06 10:39:41,2026-02-06
01513,丽珠医药,-1.59,29.62,30.1,29.0,30.1,-0.48,0.17,2.03,11.47,512736,15066845.0,30.1,26299810405,8880286806,128.01513,港股,2026-02-06 11:02:06,2026-02-06
02169,沧港铁路,-1.59,0.62,0.63,0.61,0.62,-0.01,0.04,0.4,37.6,1438000,891440.0,0.63,2480000000,2480000000,128.02169,港股,2026-02-06 10:59:09,2026-02-06
01762,万咖壹联,-1.6,1.23,1.25,1.21,1.23,-0.02,0.1,0.29,288.47,1679000,2066710.0,1.25,2145142571,2145142571,128.01762,港股,2026-02-06 10:49:17,2026-02-06
06978,永泰生物-B,-1.6,2.46,2.46,2.44,2.44,-0.04,0.0,0.05,-6.28,5000,12220.0,2.5,1519051968,1519051968,128.06978,港股,2026-02-06 10:51:45,2026-02-06
08507,爱世纪集团,-1.6,0.185,0.201,0.175,0.188,-0.003,0.68,1.37,26.47,2720000,509736.0,0.188,74000000,74000000,128.08507,港股,2026-02-06 10:49:17,2026-02-06
02436,凌雄科技,-1.6,12.3,12.3,12.3,12.3,-0.2,0.0,0.14,-371.36,300,3690.0,12.5,4345085700,4345085700,128.02436,港股,2026-02-06 09:51:21,2026-02-06
00151,中国旺旺,-1.6,4.91,5.03,4.84,4.84,-0.08,0.02,0.7,12.84,1794000,8848742.0,4.99,57953079273,57953079273,128.00151,港股,2026-02-06 11:02:38,2026-02-06
06939,美佳音控股,-1.6,1.23,1.3,1.22,1.25,-0.02,0.07,0.49,-19.75,338000,423320.0,1.25,638062500,638062500,128.06939,港股,2026-02-06 10:56:59,2026-02-06
01209,华润万象生活,-1.6,46.64,47.48,46.32,47.2,-0.76,0.04,0.52,26.12,921429,43015584.0,47.4,106455800000,106455800000,128.01209,港股,2026-02-06 11:02:31,2026-02-06
01115,5100藏冰川,-1.61,0.61,0.63,0.56,0.61,-0.01,0.28,2.48,-5.82,15570000,9332600.0,0.62,3433250130,3433250130,128.01115,港股,2026-02-06 11:01:35,2026-02-06
01097,有线宽频,-1.61,0.061,0.064,0.06,0.062,-0.001,0.02,0.41,-0.84,1766896,108590.0,0.062,435212035,435212035,128.01097,港股,2026-02-06 10:48:21,2026-02-06
00655,香港华人有限公司,-1.61,0.305,0.305,0.305,0.305,-0.005,0.0,0.18,-1.05,30000,9150.0,0.31,609475430,609475430,128.00655,港股,2026-02-06 09:41:49,2026-02-06
02562,狮腾控股,-1.62,3.04,3.09,2.89,3.09,-0.05,4.39,1.14,-0.82,20115500,59798265.0,3.09,1392931776,1392931776,128.02562,港股,2026-02-06 11:02:41,2026-02-06
01913,普拉达,-1.62,40.18,41.16,40.1,40.32,-0.66,0.03,1.65,14.37,863818,35035605.0,40.84,102813548320,102813548320,128.01913,港股,2026-02-06 11:02:17,2026-02-06
83690,美团-WR,-1.62,81.9,82.95,81.9,82.8,-1.35,0.0,0.12,-251.7,1600,132325.0,83.25,500571403196,453115335091,128.83690,港股,2026-02-06 11:01:55,2026-02-06
01918,融创中国,-1.63,1.21,1.23,1.19,1.21,-0.02,0.37,0.33,-0.77,60042000,72408360.0,1.23,19593419878,19593419878,128.01918,港股,2026-02-06 11:02:40,2026-02-06
80388,香港交易所-R,-1.63,362.8,368.8,361.4,364.4,-6.0,0.0,1.37,28.79,8500,3084500.0,368.8,459971225506,459971225506,128.80388,港股,2026-02-06 10:59:07,2026-02-06
08267,蓝港互动,-1.64,0.3,0.3,0.3,0.3,-0.005,0.0,0.15,-22.94,13000,3900.0,0.305,110847889,110847889,128.08267,港股,2026-02-06 10:00:33,2026-02-06
00279,裕承科金,-1.64,0.6,0.62,0.57,0.62,-0.01,0.01,0.55,-17.86,66000,38940.0,0.61,763516380,763516380,128.00279,港股,2026-02-06 10:45:56,2026-02-06
00710,京东方精电,-1.64,4.81,4.82,4.75,4.76,-0.08,0.05,0.49,9.53,406000,1947130.0,4.89,3807476731,3807476731,128.00710,港股,2026-02-06 11:00:47,2026-02-06
02051,VALA,-1.64,0.6,0.61,0.59,0.6,-0.01,0.09,2.08,-13.86,1500000,903000.0,0.61,977990535,977990535,128.02051,港股,2026-02-06 10:44:46,2026-02-06
08452,富银融资股份,-1.64,0.3,0.305,0.3,0.305,-0.005,0.0,-,-12.04,0,-,0.305,107802000,26952000,128.08452,港股,2026-02-06 09:30:13,2026-02-06
09899,网易云音乐,-1.65,173.1,173.5,170.9,171.0,-2.9,0.06,0.68,13.14,127800,22020870.0,176.0,37657934946,37657934946,128.09899,港股,2026-02-06 11:02:33,2026-02-06
00298,庄士中国,-1.65,0.119,0.119,0.119,0.119,-0.002,0.0,0.11,-0.99,10000,1190.0,0.121,279297203,279297203,128.00298,港股,2026-02-06 10:19:31,2026-02-06
09618,京东集团-SW,-1.65,107.0,107.2,106.0,106.2,-1.8,0.12,0.73,9.97,3391874,361682640.0,108.8,341068253497,306562489893,128.09618,港股,2026-02-06 11:02:42,2026-02-06
01258,中国有色矿业,-1.66,14.8,14.95,14.1,14.31,-0.25,0.12,0.52,16.74,4518050,65922972.0,15.05,57750132800,57750132800,128.01258,港股,2026-02-06 11:02:29,2026-02-06
00004,九龙仓集团,-1.66,26.14,26.48,26.0,26.58,-0.44,0.01,0.59,-1536.24,321000,8383180.0,26.58,79884554328,79884554328,128.00004,港股,2026-02-06 11:00:30,2026-02-06
00887,英皇钟表珠宝,-1.67,0.295,0.295,0.29,0.295,-0.005,0.02,0.37,7.97,1600000,465100.0,0.3,2140728898,2140728898,128.00887,港股,2026-02-06 10:36:06,2026-02-06
01767,TS WONDERS,-1.67,0.295,0.295,0.29,0.29,-0.005,0.0,0.1,11.12,10000,2900.0,0.3,295000000,295000000,128.01767,港股,2026-02-06 09:39:26,2026-02-06
02423,贝壳-W,-1.67,48.14,48.96,47.46,48.96,-0.82,0.05,0.32,45.37,1728900,82766640.0,48.96,167749488568,161077844099,128.02423,港股,2026-02-06 11:02:43,2026-02-06
00178,莎莎国际,-1.67,0.59,0.59,0.58,0.59,-0.01,0.02,0.78,19.33,472845,278102.0,0.6,1830881780,1830881780,128.00178,港股,2026-02-06 10:59:06,2026-02-06
01486,思城控股,-1.67,0.59,0.59,0.59,0.59,-0.01,0.0,1.49,5.3,20000,11800.0,0.6,255110790,255110790,128.01486,港股,2026-02-06 09:53:00,2026-02-06
09929,澳达控股,-1.67,0.59,0.6,0.59,0.6,-0.01,0.02,0.22,102.97,340000,200700.0,0.6,1180000000,1180000000,128.09929,港股,2026-02-06 10:38:39,2026-02-06
00669,创科实业,-1.68,111.5,112.3,110.6,111.5,-1.9,0.11,0.67,21.83,1955779,217857103.0,113.4,203956908422,203956908422,128.00669,港股,2026-02-06 11:02:39,2026-02-06
01696,复锐医疗科技,-1.69,4.06,4.1,4.01,4.1,-0.07,0.03,0.81,11.89,137600,559728.0,4.13,1901472954,1901472954,128.01696,港股,2026-02-06 10:58:03,2026-02-06
00123,越秀地产,-1.69,4.66,4.71,4.63,4.69,-0.08,0.06,0.4,30.34,2575000,12000270.0,4.74,18758330975,18758330975,128.00123,港股,2026-02-06 11:00:27,2026-02-06
00042,东北电气,-1.69,0.29,0.295,0.29,0.295,-0.005,0.0,-,-12.35,0,-,0.295,253277300,74805500,128.00042,港股,2026-02-06 09:41:37,2026-02-06
02609,佰泽医疗,-1.7,3.47,3.55,3.41,3.55,-0.06,0.12,0.57,-142.23,1572600,5431896.0,3.53,4575079876,4575079876,128.02609,港股,2026-02-06 10:58:18,2026-02-06
06601,朝云集团,-1.7,2.31,2.34,2.31,2.34,-0.04,0.04,1.37,14.44,477500,1112265.0,2.35,3080000385,3080000385,128.06601,港股,2026-02-06 11:01:38,2026-02-06
00165,中国光大控股,-1.7,9.26,9.28,9.13,9.22,-0.16,0.1,0.93,-68.56,1614000,14843420.0,9.42,15605449373,15605449373,128.00165,港股,2026-02-06 10:59:30,2026-02-06
02038,富智康集团,-1.71,19.01,19.78,18.86,19.3,-0.33,0.04,0.84,108.15,338330,6432387.0,19.34,14832898216,14832898216,128.02038,港股,2026-02-06 10:59:13,2026-02-06
03690,美团-W,-1.71,92.2,94.5,91.9,92.55,-1.6,0.23,0.82,-179.83,12680434,1178349936.0,93.8,563524827529,510100535963,128.03690,港股,2026-02-06 11:02:43,2026-02-06
01140,华科智能投资,-1.72,0.171,0.172,0.171,0.172,-0.003,0.0,0.03,18.09,4000,688.0,0.174,1993394966,1993394966,128.01140,港股,2026-02-06 10:32:51,2026-02-06
00682,超大现代,-1.72,0.285,0.29,0.285,0.29,-0.005,0.0,-,-3.51,0,-,0.29,56352800,56352800,128.00682,港股,2026-02-06 09:44:21,2026-02-06
00969,华联国际,-1.72,0.114,0.116,0.114,0.116,-0.002,0.0,-,-8.33,0,-,0.116,249794520,249794520,128.00969,港股,2026-02-06 09:32:27,2026-02-06
03638,亨利加集团,-1.72,12.56,12.78,12.51,12.78,-0.22,0.06,0.7,-12.7,48000,609000.0,12.78,972442614,972442614,128.03638,港股,2026-02-06 10:42:15,2026-02-06
02559,嘀嗒出行,-1.72,2.28,2.33,2.26,2.29,-0.04,0.04,1.91,12.01,367000,840910.0,2.32,2321816032,2321816032,128.02559,港股,2026-02-06 11:00:43,2026-02-06
06160,百济神州,-1.72,206.0,207.4,203.2,205.8,-3.6,0.07,0.71,587.15,987231,202586523.0,209.6,317379628654,293678245094,128.06160,港股,2026-02-06 11:02:37,2026-02-06
02367,巨子生物,-1.72,33.16,33.5,32.96,33.5,-0.58,0.14,0.62,14.52,1518075,50330757.0,33.74,35511176640,35511176640,128.02367,港股,2026-02-06 11:02:33,2026-02-06
02777,富力地产,-1.75,0.56,0.57,0.55,0.56,-0.01,0.02,0.55,-0.1,894000,498948.0,0.57,2101325713,2101325713,128.02777,港股,2026-02-06 11:02:18,2026-02-06
00834,康大食品,-1.75,0.28,0.285,0.28,0.285,-0.005,0.05,1.85,-48.04,244000,68860.0,0.285,126825440,126825440,128.00834,港股,2026-02-06 10:54:59,2026-02-06
03337,安东油田服务,-1.75,1.12,1.15,1.12,1.14,-0.02,0.09,0.71,10.28,2832000,3195364.0,1.14,3361905621,3361905621,128.03337,港股,2026-02-06 11:02:26,2026-02-06
06887,东阳光药,-1.75,41.56,42.3,41.24,42.3,-0.74,0.07,0.49,-55.6,83800,3472038.0,42.3,23939900185,4658420170,128.06887,港股,2026-02-06 11:00:59,2026-02-06
02439,中宝新材,-1.75,0.28,0.28,0.275,0.28,-0.005,0.02,0.57,2.63,226000,62550.0,0.285,280000000,280000000,128.02439,港股,2026-02-06 10:56:17,2026-02-06
01290,中国汇融,-1.75,0.56,0.57,0.56,0.57,-0.01,0.0,-,10.73,0,-,0.57,610587600,610587600,128.01290,港股,2026-02-06 10:13:39,2026-02-06
09081,价值黄金-U,-1.76,2.906,2.906,2.87,2.87,-0.052,-,1.03,-,162000,470340.0,2.958,-,-,128.09081,港股,2026-02-06 11:02:28,2026-02-06
00317,中船防务,-1.77,14.42,14.64,14.21,14.21,-0.26,0.09,0.41,22.22,530000,7672460.0,14.68,20382761971,8537666661,128.00317,港股,2026-02-06 11:02:23,2026-02-06
03442,南方港美科技,-1.77,8.625,8.69,8.5,8.69,-0.155,-,1.91,-,348200,2988739.0,8.78,-,-,128.03442,港股,2026-02-06 11:00:36,2026-02-06
00241,阿里健康,-1.77,6.09,6.12,6.0,6.07,-0.11,0.24,1.04,47.2,38558444,233782686.0,6.2,98507578309,98507578309,128.00241,港股,2026-02-06 11:02:32,2026-02-06
01428,耀才证券金融,-1.77,8.33,8.36,8.06,8.36,-0.15,0.19,1.05,22.35,3146230,25833752.0,8.48,14138478246,14138478246,128.01428,港股,2026-02-06 11:02:16,2026-02-06
01024,快手-W,-1.78,71.7,71.9,70.1,70.3,-1.3,0.29,0.77,16.76,10498898,745868720.0,73.0,312064701926,262179204728,128.01024,港股,2026-02-06 11:02:44,2026-02-06
02652,长风药业,-1.79,35.06,35.3,34.5,35.3,-0.64,0.01,0.26,483.27,18500,646840.0,35.7,14436529528,10588526205,128.02652,港股,2026-02-06 11:02:29,2026-02-06
06885,金马能源,-1.79,1.1,1.12,1.1,1.12,-0.02,0.0,-,-1.73,0,-,1.12,588963100,588963100,128.06885,港股,2026-02-06 10:57:47,2026-02-06
00807,上海实业环境,-1.79,1.1,1.1,1.1,1.1,-0.02,0.0,0.36,4.17,100000,110000.0,1.12,2833232299,2833232299,128.00807,港股,2026-02-06 10:23:40,2026-02-06
03738,阜博集团,-1.8,4.36,4.42,4.28,4.42,-0.08,0.27,0.79,54.44,6957203,30185735.0,4.44,11084232214,11084232214,128.03738,港股,2026-02-06 11:02:04,2026-02-06
01675,亚信科技,-1.81,7.6,7.68,7.35,7.59,-0.14,0.07,0.68,16.38,697200,5249308.0,7.74,7143782184,7143782184,128.01675,港股,2026-02-06 11:00:12,2026-02-06
00390,中国中铁,-1.81,4.33,4.36,4.28,4.33,-0.08,0.22,0.54,4.04,9094500,39291215.0,4.41,106891340953,18217998700,128.00390,港股,2026-02-06 11:02:11,2026-02-06
00315,数码通电讯,-1.81,4.89,4.95,4.86,4.95,-0.09,0.01,0.51,11.24,115000,561865.0,4.98,5383653329,5383653329,128.00315,港股,2026-02-06 11:02:32,2026-02-06
02678,天虹国际集团,-1.81,5.97,6.09,5.94,6.09,-0.11,0.02,0.7,7.22,149000,898725.0,6.08,5473755690,5473755690,128.02678,港股,2026-02-06 10:41:05,2026-02-06
01376,RAFFLESINTERIOR,-1.82,0.162,0.165,0.162,0.165,-0.003,0.0,-,-34.79,0,-,0.165,162000000,162000000,128.01376,港股,2026-02-06 10:33:18,2026-02-06
01679,瑞斯康集团,-1.82,0.54,0.54,0.54,0.54,-0.01,0.03,0.69,-1.77,70000,37800.0,0.55,116539474,116539474,128.01679,港股,2026-02-06 11:01:53,2026-02-06
03303,巨涛海洋石油服务,-1.82,0.54,0.54,0.54,0.54,-0.01,0.01,0.91,20.05,172000,92880.0,0.55,1343971055,1343971055,128.03303,港股,2026-02-06 10:20:43,2026-02-06
00460,四环医药,-1.82,1.62,1.65,1.59,1.65,-0.03,0.2,1.29,-174.65,18071000,29179385.0,1.65,14816500894,14816500894,128.00460,港股,2026-02-06 11:02:10,2026-02-06
06690,海尔智家,-1.82,26.9,27.24,26.66,26.84,-0.5,0.22,1.21,11.23,6167457,165544327.0,27.4,252258237585,76761497455,128.06690,港股,2026-02-06 11:02:33,2026-02-06
01119,创梦天地,-1.82,0.54,0.55,0.53,0.55,-0.01,0.19,5.92,-2.63,3896000,2095940.0,0.55,1102148459,1102148459,128.01119,港股,2026-02-06 11:02:23,2026-02-06
01062,国开国际投资,-1.82,0.108,0.108,0.108,0.108,-0.002,0.0,0.82,-8.79,40000,4320.0,0.11,313439259,313439259,128.01062,港股,2026-02-06 10:46:25,2026-02-06
01086,好孩子国际,-1.83,1.07,1.07,1.06,1.07,-0.02,0.03,0.4,6.49,441000,470680.0,1.09,1789689668,1789689668,128.01086,港股,2026-02-06 11:02:21,2026-02-06
03330,灵宝黄金,-1.83,21.5,21.82,20.36,20.78,-0.4,0.28,0.62,21.05,3150600,67187004.0,21.9,27677220148,23777183401,128.03330,港股,2026-02-06 11:02:25,2026-02-06
08316,中国红包,-1.83,0.161,0.161,0.161,0.161,-0.003,0.01,0.37,-7.78,96000,15456.0,0.164,153493536,153493536,128.08316,港股,2026-02-06 09:50:03,2026-02-06
03896,金山云,-1.83,6.45,6.45,6.23,6.38,-0.12,0.4,0.65,-28.9,17976000,114224010.0,6.57,29230011966,29230011966,128.03896,港股,2026-02-06 11:02:35,2026-02-06
00001,长和,-1.83,64.55,65.35,64.25,65.2,-1.2,0.08,0.54,31.96,2903732,187539141.0,65.75,247229372475,247229372475,128.00001,港股,2026-02-06 11:02:36,2026-02-06
03993,洛阳钼业,-1.84,21.3,21.4,20.5,20.78,-0.4,0.74,1.19,21.62,29209907,615269696.0,21.7,455698806749,83782868400,128.03993,港股,2026-02-06 11:02:15,2026-02-06
02567,七牛智能,-1.85,0.53,0.54,0.51,0.52,-0.01,0.06,1.17,-3.16,1278000,667060.0,0.54,1060911746,1060911746,128.02567,港股,2026-02-06 10:48:21,2026-02-06
81024,快手-WR,-1.85,63.65,63.65,62.3,63.0,-1.2,0.0,0.6,15.96,5800,364290.0,64.85,277028148920,232743464169,128.81024,港股,2026-02-06 11:01:57,2026-02-06
83081,价值黄金-R,-1.85,20.18,20.2,20.04,20.04,-0.38,-,0.08,-,4300,86692.0,20.56,-,-,128.83081,港股,2026-02-06 11:02:44,2026-02-06
00753,中国国航,-1.85,7.44,7.59,7.37,7.49,-0.14,0.14,0.75,452.51,7120541,53091654.0,7.58,129816252240,36869743400,128.00753,港股,2026-02-06 11:02:38,2026-02-06
09455,景顺QQQ-U,-1.85,595.4,606.6,591.0,606.6,-11.2,-,-,-,0,-,606.6,-,-,128.09455,港股,2026-02-06 11:02:29,2026-02-06
01900,中国智能交通,-1.85,0.265,0.27,0.265,0.27,-0.005,0.01,1.96,0.99,117000,31095.0,0.27,455849253,455849253,128.01900,港股,2026-02-06 10:55:57,2026-02-06
